source,date,start_time,match_id,event,event_id,event_grade,event_grade_label,event_status,stage,stage_detail,round,best_of,match_status,team1,team1_id,team1_rank,team2,team2_id,team2_rank,team1_match_score,team2_match_score,winner,team1_odds,team2_odds,map_count,source_match_url,fetched_at
5e,2026-04-30,2026-04-30 20:15:00+0800,csgo_mc_2393859,Stake 排位赛 第2季 封闭预选,csgo_tt_9055,6,资格赛B级,past,淘汰赛,淘汰赛 第1轮,第1轮,3,completed,magic,hltv_team_13592,,Tricked,csgo_tm_4602,,2,0,magic,1.54,2.42,2,https://event.5eplay.com/csgo/match/csgo_mc_2393859,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,2026-04-30 20:20:00+0800,csgo_mc_2394059,英雄亚洲冠军联赛ACL 2026 封闭预选,csgo_tt_9164,10,资格赛C级,past,小组赛,小组赛 胜者组 首轮,首轮,1,completed,Chaos,hltv_team_13719,,Last Bullet,hltv_team_13433,,10,13,Last Bullet,,,1,https://event.5eplay.com/csgo/match/csgo_mc_2394059,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,2026-04-30 20:50:00+0800,csgo_mc_2394058,英雄亚洲冠军联赛ACL 2026 封闭预选,csgo_tt_9164,10,资格赛C级,past,小组赛,小组赛 胜者组 首轮,首轮,1,completed,Just Swing,hltv_team_13053,,AE,csgo_tm_9958,,9,13,AE,2.58,1.46,1,https://event.5eplay.com/csgo/match/csgo_mc_2394058,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,2026-04-30 21:00:00+0800,csgo_mc_2393592,ESL 挑战者联赛 S51 亚洲杯 第4季,csgo_tt_9128,5,C级赛事,past,淘汰赛,淘汰赛 败者组 1/4决赛,1/4决赛,3,completed,RA,csgo_tm_11514,,TYLOO,csgo_tm_4863,,1,2,TYLOO,3.54,1.25,3,https://event.5eplay.com/csgo/match/csgo_mc_2393592,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,2026-04-30 21:20:00+0800,csgo_mc_2393593,ESL 挑战者联赛 S51 亚洲杯 第4季,csgo_tt_9128,5,C级赛事,past,淘汰赛,淘汰赛 败者组 1/4决赛,1/4决赛,3,completed,The Huns,hltv_team_12510,,Just Swing,hltv_team_13053,,1,0,The Huns,1.29,3.3,0,https://event.5eplay.com/csgo/match/csgo_mc_2393593,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,2026-04-30 22:00:00+0800,csgo_mc_2393788,CCT 2026 欧洲系列赛 第1季封闭预选,csgo_tt_9156,10,资格赛C级,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,MANA,hltv_team_13310,,ASTRAL,hltv_team_13333,,0,2,ASTRAL,2.28,1.61,2,https://event.5eplay.com/csgo/match/csgo_mc_2393788,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,2026-04-30 22:00:00+0800,csgo_mc_2393910,NODWIN Clutch 系列赛 第8季 封闭预选,csgo_tt_9161,5,C级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,PsychoFace,hltv_team_13799,,UNiTY,hltv_team_12267,,1,2,UNiTY,1.48,2.58,2,https://event.5eplay.com/csgo/match/csgo_mc_2393910,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,2026-04-30 22:00:00+0800,csgo_mc_2393996,BC Game 大师赛 欧洲 第二季 S1,csgo_tt_9147,5,C级赛事,past,小组赛,小组赛 第二轮,第二轮,3,completed,CYBERSHOKE,hltv_team_12380,,aAa,csgo_tm_5639,,2,0,CYBERSHOKE,1.19,4.7,2,https://event.5eplay.com/csgo/match/csgo_mc_2393996,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,2026-04-30 22:00:00+0800,csgo_mc_2393997,BC Game 大师赛 欧洲 第二季 S1,csgo_tt_9147,5,C级赛事,past,小组赛,小组赛 第二轮,第二轮,3,completed,Aab,csgo_tm_9621,,TNC,hltv_team_13403,,2,1,Aab,1.46,2.6,3,https://event.5eplay.com/csgo/match/csgo_mc_2393997,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,2026-04-30 23:00:00+0800,csgo_mc_2393333,BLAST对抗赛 2026 S1,csgo_tt_8250,2,S级赛事,past,小组赛,小组赛 败者组 首轮,首轮,3,completed,FUT,hltv_team_13286,,Astralis,csgo_tm_6665,,0,2,Astralis,1.93,1.87,2,https://event.5eplay.com/csgo/match/csgo_mc_2393333,2026-06-01T09:27:40.610670+00:00
5e,2026-04-30,2026-04-30 23:00:00+0800,csgo_mc_2393861,Stake 排位赛 第2季 封闭预选,csgo_tt_9055,6,资格赛B级,past,淘汰赛,淘汰赛 第1轮,第1轮,3,completed,100 Thieves,csgo_tm_8474,,TDK,hltv_team_13644,,2,0,100 Thieves,1.61,2.22,2,https://event.5eplay.com/csgo/match/csgo_mc_2393861,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,2026-05-01 00:00:00+0800,csgo_mc_2393869,CCT 2026 南美 第1季,csgo_tt_9138,4,B级赛事,past,小组赛,小组赛 第二轮,第二轮,3,completed,Damajuana,hltv_team_13697,,Players,csgo_tm_11711,,1,2,Players,7.66,1.09,3,https://event.5eplay.com/csgo/match/csgo_mc_2393869,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,2026-05-01 00:55:00+0800,csgo_mc_2393334,BLAST对抗赛 2026 S1,csgo_tt_8250,2,S级赛事,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,Vitality,csgo_tm_9565,,G2,csgo_tm_5995,,2,1,Vitality,1.18,5,3,https://event.5eplay.com/csgo/match/csgo_mc_2393334,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,2026-05-01 01:05:00+0800,csgo_mc_2393544,ESL 挑战者联赛 S51 欧洲杯 第4季,csgo_tt_9129,5,C级赛事,past,淘汰赛,淘汰赛 败者组 1/4决赛,1/4决赛,3,completed,FNC,csgo_tm_4991,,Phantom,hltv_team_13173,,2,0,FNC,1.56,2.38,2,https://event.5eplay.com/csgo/match/csgo_mc_2393544,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,2026-05-01 01:10:00+0800,csgo_mc_2393545,ESL 挑战者联赛 S51 欧洲杯 第4季,csgo_tt_9129,5,C级赛事,past,淘汰赛,淘汰赛 败者组 1/4决赛,1/4决赛,3,completed,Lavked,hltv_team_12609,,Rebels,hltv_team_12642,,2,0,Lavked,1.36,3.12,2,https://event.5eplay.com/csgo/match/csgo_mc_2393545,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,2026-05-01 01:15:00+0800,csgo_mc_2393789,CCT 2026 欧洲系列赛 第1季封闭预选,csgo_tt_9156,10,资格赛C级,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,PsychoFace,hltv_team_13799,,Famalicão,hltv_team_13364,,2,0,PsychoFace,1.07,8.69,2,https://event.5eplay.com/csgo/match/csgo_mc_2393789,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,2026-05-01 01:30:00+0800,csgo_mc_2393863,Stake 排位赛 第2季 封闭预选,csgo_tt_9055,6,资格赛B级,past,淘汰赛,淘汰赛 第1轮,第1轮,3,completed,Passion UA,hltv_team_12426,,FOKUS,hltv_team_13679,,1,2,FOKUS,2.23,1.63,3,https://event.5eplay.com/csgo/match/csgo_mc_2393863,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,2026-05-01 01:30:00+0800,csgo_mc_2393911,NODWIN Clutch 系列赛 第8季 封闭预选,csgo_tt_9161,5,C级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,Algo,hltv_team_13163,,TNC,hltv_team_13403,,0,2,TNC,1.41,2.85,2,https://event.5eplay.com/csgo/match/csgo_mc_2393911,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,2026-05-01 03:35:00+0800,csgo_mc_2393870,CCT 2026 南美 第1季,csgo_tt_9138,4,B级赛事,past,小组赛,小组赛 第二轮,第二轮,3,completed,BESTIA Academy,hltv_team_13026,,FURIA fe,csgo_tm_10976,,2,0,BESTIA Academy,1.07,8.69,2,https://event.5eplay.com/csgo/match/csgo_mc_2393870,2026-06-01T09:27:40.610670+00:00
5e,2026-05-01,2026-05-01 04:20:00+0800,csgo_mc_2393335,BLAST对抗赛 2026 S1,csgo_tt_8250,2,S级赛事,past,小组赛,小组赛 败者组 首轮,首轮,3,completed,FaZe,csgo_tm_6667,,FURIA,csgo_tm_8297,,2,1,FaZe,3.94,1.26,3,https://event.5eplay.com/csgo/match/csgo_mc_2393335,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,2026-04-27 00:00:00+0800,csgo_mc_2393422,CCT 全球总决赛 2026,csgo_tt_8956,3,A级赛事,past,淘汰赛,淘汰赛 决赛,决赛,5,completed,Heroic,csgo_tm_7175,,Monte,csgo_tm_11811,,1,3,Monte,1.62,2.25,4,https://event.5eplay.com/csgo/match/csgo_mc_2393422,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,2026-04-27 00:20:00+0800,csgo_mc_2393432,LORGAR排名赛 S1,csgo_tt_9036,4,B级赛事,past,淘汰赛,淘汰赛 决赛,决赛,3,completed,Gentle Mates,hltv_team_13404,,SINNERS,csgo_tm_10577,,1,2,SINNERS,1.67,2.16,3,https://event.5eplay.com/csgo/match/csgo_mc_2393432,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,2026-04-27 01:00:00+0800,csgo_mc_2393520,ESL 挑战者联赛 S51 欧洲杯 第4季,csgo_tt_9129,5,C级赛事,past,淘汰赛,淘汰赛 败者组 第3轮,第3轮,3,completed,Just Players,hltv_team_13776,,TLR,csgo_tm_6089,,1,2,TLR,1.51,2.51,3,https://event.5eplay.com/csgo/match/csgo_mc_2393520,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,2026-04-27 01:00:00+0800,csgo_mc_2393521,ESL 挑战者联赛 S51 欧洲杯 第4季,csgo_tt_9129,5,C级赛事,past,淘汰赛,淘汰赛 败者组 第3轮,第3轮,3,completed,RUSTEC,hltv_team_12834,,Phantom,hltv_team_13173,,0,2,Phantom,1.65,2.2,2,https://event.5eplay.com/csgo/match/csgo_mc_2393521,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,2026-04-27 01:00:00+0800,csgo_mc_2393523,ESL 挑战者联赛 S51 欧洲杯 第4季,csgo_tt_9129,5,C级赛事,past,淘汰赛,淘汰赛 败者组 第3轮,第3轮,3,completed,BET-M,hltv_team_13619,,BIG.A,csgo_tm_10254,,0,2,BIG.A,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2393523,2026-06-01T09:27:40.610670+00:00
5e,2026-04-27,2026-04-27 01:00:00+0800,csgo_mc_2393524,ESL 挑战者联赛 S51 欧洲杯 第4季,csgo_tt_9129,5,C级赛事,past,淘汰赛,淘汰赛 败者组 第3轮,第3轮,3,completed,EF,csgo_tm_11251,,Lilmix,csgo_tm_9735,,1,2,Lilmix,1.2,4.57,3,https://event.5eplay.com/csgo/match/csgo_mc_2393524,2026-06-01T09:27:40.610670+00:00
